captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT115543,02-02-2026 06:17,Delhi,Auto,organic_app,DEL-Z14,mid,kn,25-34
CPT111545,02-02-2026 06:22,Delhi,Auto,organic_app,DEL-Z07,mid,te,25-34
CPT124305,02-02-2026 06:23,Bangalore,Cab,fos_field,BAN-Z02,mid,mr,45+
CPT112023,02-02-2026 06:31,Delhi,Cab,organic_app,DEL-Z22,low,mr,35-44
CPT114122,02-02-2026 06:56,Pune,Auto,paid_digital,PUN-Z05,low,kn,25-34
CPT116705,02-02-2026 07:12,Delhi,ERickshaw,paid_digital,DEL-Z06,high,mr,35-44
CPT118011,02-02-2026 07:19,Delhi,Auto,organic_app,DEL-Z24,mid,te,18-24
CPT117514,02-02-2026 07:21,Pune,Auto,referral,PUN-Z07,mid,te,35-44
CPT108626,02-02-2026 07:21,Bangalore,Cab,organic_app,BAN-Z18,low,hi,35-44
CPT113270,02-02-2026 07:34,Pune,Cab,fos_field,PUN-Z23,low,mr,25-34
CPT121369,02-02-2026 07:39,Hyderabad,ERickshaw,fos_field,HYD-Z01,mid,kn,45+
CPT119750,02-02-2026 07:41,Hyderabad,ERickshaw,gc_telecalling,HYD-Z16,high,mr,45+
CPT106087,02-02-2026 07:43,Delhi,Cab,fos_field,DEL-Z20,low,en,35-44
CPT110455,02-02-2026 08:08,Hyderabad,Cab,organic_app,HYD-Z13,low,kn,18-24
CPT103817,02-02-2026 08:10,Bangalore,Cab,organic_app,BAN-Z01,low,te,18-24
CPT111965,02-02-2026 08:15,Bangalore,Cab,organic_app,BAN-Z08,low,mr,35-44
CPT110149,02-02-2026 08:16,Hyderabad,Cab,fos_field,HYD-Z01,mid,mr,25-34
CPT115965,02-02-2026 08:17,Hyderabad,ERickshaw,fos_field,HYD-Z22,mid,te,25-34
CPT116028,02-02-2026 08:17,Bangalore,Auto,organic_app,BAN-Z06,high,mr,45+
CPT105731,02-02-2026 08:20,Delhi,Cab,organic_app,DEL-Z04,mid,te,18-24
CPT114785,02-02-2026 08:24,Pune,Auto,referral,PUN-Z16,mid,mr,35-44
CPT115074,02-02-2026 08:29,Pune,Auto,referral,PUN-Z23,low,kn,35-44
CPT101625,02-02-2026 08:42,Pune,Cab,referral,PUN-Z09,low,en,25-34
CPT111628,02-02-2026 08:43,Hyderabad,Auto,referral,HYD-Z19,mid,te,18-24
CPT118935,02-02-2026 08:56,Delhi,ERickshaw,fos_field,DEL-Z13,mid,hi,18-24
CPT117206,02-02-2026 08:57,Bangalore,Cab,fos_field,BAN-Z14,low,mr,35-44
CPT107060,02-02-2026 09:01,Pune,Cab,organic_app,PUN-Z16,mid,hi,35-44
CPT103585,02-02-2026 09:03,Pune,Auto,referral,PUN-Z02,low,te,35-44
CPT113158,02-02-2026 09:19,Hyderabad,Auto,paid_digital,HYD-Z20,low,en,25-34
CPT105599,02-02-2026 09:29,Hyderabad,Auto,paid_digital,HYD-Z05,mid,hi,25-34
CPT109705,02-02-2026 09:39,Hyderabad,Cab,organic_app,HYD-Z22,high,en,25-34
CPT114264,02-02-2026 09:45,Hyderabad,Cab,referral,HYD-Z23,low,te,18-24
CPT113460,02-02-2026 09:46,Delhi,ERickshaw,gc_telecalling,DEL-Z16,low,hi,35-44
CPT111997,02-02-2026 10:04,Bangalore,Cab,fos_field,BAN-Z11,mid,kn,25-34
CPT115318,02-02-2026 10:19,Hyderabad,Cab,organic_app,HYD-Z06,low,kn,18-24
CPT122319,02-02-2026 10:20,Delhi,Cab,paid_digital,DEL-Z11,mid,mr,18-24
CPT105130,02-02-2026 10:20,Delhi,Auto,paid_digital,DEL-Z15,mid,kn,18-24
CPT103758,02-02-2026 10:23,Hyderabad,Cab,gc_telecalling,HYD-Z22,mid,te,25-34
CPT113444,02-02-2026 10:25,Hyderabad,Auto,fos_field,HYD-Z14,high,en,18-24
CPT111025,02-02-2026 10:30,Hyderabad,Auto,organic_app,HYD-Z02,mid,mr,18-24
CPT100801,02-02-2026 10:35,Hyderabad,Auto,paid_digital,HYD-Z23,mid,en,25-34
CPT110736,02-02-2026 10:40,Bangalore,Cab,gc_telecalling,BAN-Z18,high,kn,35-44
CPT121770,02-02-2026 10:41,Hyderabad,Cab,fos_field,HYD-Z21,mid,en,18-24
CPT123076,02-02-2026 10:44,Bangalore,Cab,paid_digital,BAN-Z18,low,mr,25-34
CPT112073,02-02-2026 10:48,Hyderabad,Cab,organic_app,HYD-Z15,low,te,25-34
CPT113624,02-02-2026 10:49,Bangalore,Cab,organic_app,BAN-Z23,mid,mr,35-44
CPT119104,02-02-2026 10:53,Delhi,Auto,fos_field,DEL-Z16,mid,hi,25-34
CPT110730,02-02-2026 10:58,Bangalore,Cab,organic_app,BAN-Z10,low,te,25-34
CPT118033,02-02-2026 11:02,Bangalore,Cab,paid_digital,BAN-Z16,low,en,45+
CPT123337,02-02-2026 11:09,Pune,ERickshaw,fos_field,PUN-Z10,low,hi,35-44
CPT117842,02-02-2026 11:10,Delhi,Auto,fos_field,DEL-Z16,mid,mr,18-24
CPT113034,02-02-2026 11:22,Hyderabad,ERickshaw,fos_field,HYD-Z13,low,mr,18-24
CPT110537,02-02-2026 11:23,Pune,Auto,fos_field,PUN-Z03,mid,hi,45+
CPT111998,02-02-2026 11:42,Bangalore,ERickshaw,referral,BAN-Z15,mid,kn,35-44
CPT105566,02-02-2026 11:44,Hyderabad,Auto,fos_field,HYD-Z03,mid,kn,35-44
CPT122394,02-02-2026 11:50,Bangalore,Auto,organic_app,BAN-Z12,high,mr,45+
CPT114467,02-02-2026 12:02,Pune,ERickshaw,organic_app,PUN-Z04,mid,hi,25-34
CPT113453,02-02-2026 12:03,Hyderabad,Auto,referral,HYD-Z10,low,kn,25-34
CPT117829,02-02-2026 12:11,Delhi,ERickshaw,fos_field,DEL-Z07,mid,hi,45+
CPT120065,02-02-2026 12:16,Bangalore,Auto,fos_field,BAN-Z22,mid,kn,35-44
CPT112948,02-02-2026 12:34,Hyderabad,Cab,paid_digital,HYD-Z04,mid,en,25-34
CPT121067,02-02-2026 12:45,Pune,ERickshaw,organic_app,PUN-Z07,low,te,25-34
CPT121460,02-02-2026 12:51,Pune,ERickshaw,referral,PUN-Z17,mid,mr,35-44
CPT114966,02-02-2026 13:05,Pune,Auto,paid_digital,PUN-Z23,low,kn,25-34
CPT111833,02-02-2026 13:15,Pune,Auto,referral,PUN-Z24,mid,kn,25-34
CPT104866,02-02-2026 13:21,Hyderabad,Cab,paid_digital,HYD-Z06,mid,en,45+
CPT111084,02-02-2026 13:22,Delhi,Auto,gc_telecalling,DEL-Z03,low,te,45+
CPT118874,02-02-2026 13:24,Pune,Auto,fos_field,PUN-Z15,low,hi,25-34
CPT111738,02-02-2026 13:31,Pune,Cab,referral,PUN-Z16,high,kn,45+
CPT104949,02-02-2026 13:33,Pune,Auto,fos_field,PUN-Z17,mid,mr,25-34
CPT120163,02-02-2026 13:36,Hyderabad,Auto,referral,HYD-Z10,low,mr,35-44
CPT115484,02-02-2026 13:37,Hyderabad,Cab,paid_digital,HYD-Z19,mid,kn,18-24
CPT109523,02-02-2026 13:38,Hyderabad,Auto,referral,HYD-Z06,mid,kn,35-44
CPT124958,02-02-2026 13:39,Hyderabad,Auto,referral,HYD-Z14,high,kn,45+
CPT124597,02-02-2026 13:52,Delhi,ERickshaw,fos_field,DEL-Z19,low,hi,25-34
CPT118632,02-02-2026 13:53,Delhi,ERickshaw,fos_field,DEL-Z21,mid,hi,45+
CPT108096,02-02-2026 14:00,Bangalore,Auto,organic_app,BAN-Z03,low,hi,18-24
CPT121674,02-02-2026 14:03,Hyderabad,Cab,organic_app,HYD-Z22,mid,en,25-34
CPT123853,02-02-2026 14:32,Bangalore,Auto,organic_app,BAN-Z12,low,hi,18-24
CPT109293,02-02-2026 14:36,Bangalore,Cab,fos_field,BAN-Z11,low,hi,18-24
CPT114669,02-02-2026 14:40,Hyderabad,Auto,gc_telecalling,HYD-Z01,low,te,25-34
CPT111812,02-02-2026 14:42,Hyderabad,Auto,fos_field,HYD-Z21,mid,mr,25-34
CPT115860,02-02-2026 14:57,Bangalore,Auto,referral,BAN-Z15,low,en,45+
CPT120838,02-02-2026 14:58,Delhi,Auto,referral,DEL-Z05,mid,mr,18-24
CPT100890,02-02-2026 15:13,Hyderabad,Auto,paid_digital,HYD-Z17,high,mr,35-44
CPT116675,02-02-2026 15:32,Bangalore,Auto,organic_app,BAN-Z14,low,en,18-24
CPT124280,02-02-2026 15:35,Bangalore,Cab,organic_app,BAN-Z17,low,kn,35-44
CPT120975,02-02-2026 15:55,Bangalore,ERickshaw,organic_app,BAN-Z12,mid,kn,45+
CPT115436,02-02-2026 15:58,Hyderabad,Cab,gc_telecalling,HYD-Z23,mid,kn,25-34
CPT120727,02-02-2026 16:36,Pune,Cab,organic_app,PUN-Z09,high,hi,45+
CPT122508,02-02-2026 16:42,Pune,Auto,fos_field,PUN-Z04,high,en,25-34
CPT115477,02-02-2026 16:48,Hyderabad,Cab,referral,HYD-Z21,high,te,35-44
CPT124036,02-02-2026 16:57,Delhi,Cab,organic_app,DEL-Z16,low,hi,25-34
CPT100039,02-02-2026 16:59,Hyderabad,Cab,organic_app,HYD-Z24,low,te,45+
CPT116289,02-02-2026 17:00,Pune,Auto,paid_digital,PUN-Z13,mid,en,25-34
CPT118905,02-02-2026 17:07,Hyderabad,Auto,fos_field,HYD-Z12,low,mr,45+
CPT106298,02-02-2026 17:09,Bangalore,Auto,organic_app,BAN-Z22,low,kn,35-44
CPT116687,02-02-2026 17:16,Bangalore,ERickshaw,gc_telecalling,BAN-Z10,high,hi,25-34
CPT109227,02-02-2026 17:16,Hyderabad,Cab,paid_digital,HYD-Z09,low,hi,25-34
CPT119094,02-02-2026 17:24,Delhi,Cab,fos_field,DEL-Z15,mid,hi,18-24
CPT105478,02-02-2026 17:24,Hyderabad,Auto,fos_field,HYD-Z23,high,mr,25-34
CPT114549,02-02-2026 17:26,Hyderabad,Cab,gc_telecalling,HYD-Z05,high,kn,45+
CPT114290,02-02-2026 17:30,Pune,ERickshaw,fos_field,PUN-Z22,mid,en,35-44
CPT113209,02-02-2026 17:59,Pune,ERickshaw,referral,PUN-Z22,low,te,25-34
CPT106222,02-02-2026 18:01,Pune,Cab,organic_app,PUN-Z16,low,en,18-24
CPT113331,02-02-2026 18:08,Delhi,ERickshaw,gc_telecalling,DEL-Z15,mid,te,25-34
CPT101418,02-02-2026 18:19,Bangalore,Cab,gc_telecalling,BAN-Z05,mid,kn,45+
CPT115804,02-02-2026 18:38,Pune,Cab,fos_field,PUN-Z13,mid,te,18-24
CPT124250,02-02-2026 18:51,Pune,Cab,paid_digital,PUN-Z09,low,mr,18-24
CPT116336,02-02-2026 19:00,Delhi,ERickshaw,referral,DEL-Z19,low,te,25-34
CPT111014,02-02-2026 19:13,Hyderabad,Cab,paid_digital,HYD-Z24,low,en,45+
CPT103986,02-02-2026 19:15,Delhi,ERickshaw,organic_app,DEL-Z02,mid,en,18-24
CPT123713,02-02-2026 19:18,Bangalore,Cab,paid_digital,BAN-Z19,low,kn,18-24
CPT113067,02-02-2026 19:28,Hyderabad,Cab,paid_digital,HYD-Z24,low,en,25-34
CPT109679,02-02-2026 19:37,Delhi,ERickshaw,organic_app,DEL-Z04,low,hi,18-24
CPT121206,02-02-2026 20:04,Hyderabad,ERickshaw,paid_digital,HYD-Z09,low,te,25-34
CPT117362,02-02-2026 20:05,Hyderabad,ERickshaw,referral,HYD-Z03,high,kn,35-44
CPT100402,02-02-2026 20:07,Hyderabad,Cab,gc_telecalling,HYD-Z14,low,en,35-44
CPT115081,02-02-2026 20:10,Bangalore,Auto,organic_app,BAN-Z12,mid,en,35-44
CPT123231,02-02-2026 20:17,Hyderabad,Cab,referral,HYD-Z24,low,kn,35-44
CPT123055,02-02-2026 20:22,Bangalore,Auto,fos_field,BAN-Z18,mid,kn,25-34
CPT107199,02-02-2026 20:25,Pune,Cab,organic_app,PUN-Z05,high,mr,25-34
CPT102185,02-02-2026 20:35,Hyderabad,ERickshaw,referral,HYD-Z08,mid,en,25-34
CPT108363,02-02-2026 20:42,Delhi,Auto,fos_field,DEL-Z14,high,en,25-34
CPT107621,02-02-2026 21:02,Pune,Auto,organic_app,PUN-Z22,mid,en,25-34
CPT124860,02-02-2026 21:05,Pune,Auto,organic_app,PUN-Z21,low,te,18-24
CPT104887,02-02-2026 21:05,Delhi,ERickshaw,organic_app,DEL-Z05,high,hi,18-24
CPT102023,02-02-2026 21:07,Pune,Cab,referral,PUN-Z20,mid,mr,35-44
CPT105594,02-02-2026 21:08,Delhi,ERickshaw,organic_app,DEL-Z04,low,kn,25-34
CPT110080,02-02-2026 21:13,Pune,Cab,paid_digital,PUN-Z08,high,te,45+
CPT100847,02-02-2026 21:15,Hyderabad,Cab,fos_field,HYD-Z18,low,mr,35-44
CPT118088,02-02-2026 21:22,Delhi,ERickshaw,gc_telecalling,DEL-Z22,mid,en,25-34
CPT123625,02-02-2026 21:31,Pune,Auto,gc_telecalling,PUN-Z22,low,kn,25-34
CPT117434,03-02-2026 06:01,Pune,Auto,referral,PUN-Z14,mid,te,25-34
CPT120646,03-02-2026 06:02,Pune,Auto,organic_app,PUN-Z08,high,en,45+
CPT124669,03-02-2026 06:17,Delhi,Auto,fos_field,DEL-Z04,mid,mr,25-34
CPT105204,03-02-2026 06:22,Bangalore,Cab,organic_app,BAN-Z06,low,hi,35-44
CPT105464,03-02-2026 06:25,Bangalore,ERickshaw,fos_field,BAN-Z22,mid,te,25-34
CPT110122,03-02-2026 06:36,Bangalore,Cab,fos_field,BAN-Z17,mid,mr,45+
CPT108427,03-02-2026 06:44,Bangalore,Auto,organic_app,BAN-Z17,high,en,25-34
CPT120284,03-02-2026 06:45,Bangalore,Cab,organic_app,BAN-Z08,mid,te,25-34
CPT103932,03-02-2026 06:45,Hyderabad,Auto,paid_digital,HYD-Z07,high,hi,45+
CPT121250,03-02-2026 06:48,Pune,Cab,organic_app,PUN-Z23,low,te,25-34
CPT113023,03-02-2026 06:50,Hyderabad,Cab,fos_field,HYD-Z24,mid,en,35-44
CPT113897,03-02-2026 06:54,Hyderabad,Auto,referral,HYD-Z07,low,te,35-44
CPT108692,03-02-2026 06:59,Hyderabad,ERickshaw,organic_app,HYD-Z05,high,mr,25-34
CPT122801,03-02-2026 07:10,Hyderabad,Auto,referral,HYD-Z07,mid,kn,35-44
CPT115410,03-02-2026 07:14,Hyderabad,Cab,organic_app,HYD-Z14,high,kn,25-34
CPT121954,03-02-2026 07:16,Hyderabad,Cab,fos_field,HYD-Z14,mid,hi,35-44
CPT123915,03-02-2026 07:20,Hyderabad,Auto,referral,HYD-Z13,mid,kn,45+
CPT100234,03-02-2026 07:22,Delhi,Auto,fos_field,DEL-Z06,low,te,25-34
CPT105739,03-02-2026 07:23,Hyderabad,Cab,paid_digital,HYD-Z19,low,hi,35-44
CPT109908,03-02-2026 07:26,Delhi,Auto,gc_telecalling,DEL-Z23,high,te,18-24
CPT110415,03-02-2026 07:26,Delhi,ERickshaw,fos_field,DEL-Z02,low,en,35-44
CPT101186,03-02-2026 07:27,Delhi,ERickshaw,organic_app,DEL-Z22,low,te,45+
CPT106254,03-02-2026 07:38,Delhi,ERickshaw,fos_field,DEL-Z08,mid,en,35-44
CPT106768,03-02-2026 07:55,Delhi,Auto,referral,DEL-Z22,low,en,18-24
CPT124081,03-02-2026 08:04,Delhi,Auto,referral,DEL-Z15,low,hi,45+
CPT107951,03-02-2026 08:04,Bangalore,Auto,paid_digital,BAN-Z18,mid,hi,18-24
CPT115445,03-02-2026 08:10,Hyderabad,Cab,organic_app,HYD-Z21,mid,hi,18-24
CPT108952,03-02-2026 08:10,Pune,Auto,referral,PUN-Z08,low,hi,35-44
CPT105829,03-02-2026 08:32,Hyderabad,Auto,paid_digital,HYD-Z21,low,en,18-24
CPT111209,03-02-2026 08:35,Hyderabad,Auto,fos_field,HYD-Z12,low,en,25-34
CPT108539,03-02-2026 08:36,Bangalore,Cab,fos_field,BAN-Z18,high,mr,25-34
CPT107644,03-02-2026 08:57,Pune,Cab,fos_field,PUN-Z24,low,en,25-34
CPT113233,03-02-2026 09:10,Bangalore,Cab,fos_field,BAN-Z18,low,kn,25-34
CPT111615,03-02-2026 09:10,Pune,Cab,paid_digital,PUN-Z15,mid,te,18-24
CPT104299,03-02-2026 09:11,Hyderabad,Auto,organic_app,HYD-Z14,mid,hi,18-24
CPT122597,03-02-2026 09:24,Delhi,Auto,organic_app,DEL-Z03,mid,te,35-44
CPT106244,03-02-2026 09:29,Delhi,ERickshaw,referral,DEL-Z22,low,mr,35-44
CPT122177,03-02-2026 09:33,Hyderabad,ERickshaw,fos_field,HYD-Z14,low,kn,25-34
CPT103244,03-02-2026 09:44,Pune,Cab,fos_field,PUN-Z15,mid,en,35-44
CPT110329,03-02-2026 10:08,Delhi,ERickshaw,referral,DEL-Z09,low,kn,35-44
CPT104936,03-02-2026 10:09,Pune,Auto,organic_app,PUN-Z17,low,en,25-34
CPT101040,03-02-2026 10:11,Pune,Auto,organic_app,PUN-Z22,high,mr,18-24
CPT103528,03-02-2026 10:11,Delhi,ERickshaw,paid_digital,DEL-Z07,low,mr,25-34
CPT102934,03-02-2026 10:14,Hyderabad,Auto,fos_field,HYD-Z22,low,mr,25-34
CPT124708,03-02-2026 10:15,Delhi,Auto,organic_app,DEL-Z22,low,mr,45+
CPT101718,03-02-2026 10:28,Hyderabad,Cab,paid_digital,HYD-Z04,mid,te,18-24
CPT122716,03-02-2026 10:47,Pune,Auto,referral,PUN-Z15,mid,hi,35-44
CPT106845,03-02-2026 10:50,Pune,Auto,organic_app,PUN-Z22,mid,en,35-44
CPT121392,03-02-2026 10:52,Bangalore,Auto,paid_digital,BAN-Z07,mid,te,25-34
CPT105713,03-02-2026 10:52,Hyderabad,Cab,paid_digital,HYD-Z17,mid,en,25-34
CPT122547,03-02-2026 10:54,Delhi,Cab,gc_telecalling,DEL-Z07,low,mr,35-44
CPT115266,03-02-2026 11:02,Bangalore,Cab,referral,BAN-Z20,low,kn,45+
CPT105116,03-02-2026 11:12,Bangalore,Auto,fos_field,BAN-Z18,mid,te,18-24
CPT105550,03-02-2026 11:32,Bangalore,Cab,organic_app,BAN-Z07,low,hi,18-24
CPT115752,03-02-2026 11:38,Hyderabad,Cab,paid_digital,HYD-Z23,high,kn,18-24
CPT123821,03-02-2026 11:44,Pune,Auto,fos_field,PUN-Z09,high,hi,18-24
CPT117628,03-02-2026 11:45,Bangalore,Auto,paid_digital,BAN-Z13,mid,mr,25-34
CPT122164,03-02-2026 11:47,Delhi,Cab,organic_app,DEL-Z06,mid,mr,35-44
CPT107533,03-02-2026 11:47,Delhi,Auto,fos_field,DEL-Z08,low,en,25-34
CPT113787,03-02-2026 11:49,Delhi,ERickshaw,organic_app,DEL-Z20,low,en,35-44
CPT104115,03-02-2026 11:50,Pune,ERickshaw,paid_digital,PUN-Z12,mid,en,35-44
CPT107121,03-02-2026 11:55,Hyderabad,Cab,gc_telecalling,HYD-Z16,low,mr,25-34
CPT115666,03-02-2026 12:02,Delhi,Cab,organic_app,DEL-Z13,mid,hi,25-34
CPT120981,03-02-2026 12:15,Delhi,Auto,organic_app,DEL-Z02,low,mr,35-44
CPT107258,03-02-2026 12:21,Bangalore,Cab,paid_digital,BAN-Z11,mid,mr,25-34
CPT103079,03-02-2026 12:22,Bangalore,Cab,gc_telecalling,BAN-Z03,low,te,25-34
CPT109933,03-02-2026 12:28,Hyderabad,Cab,organic_app,HYD-Z22,high,kn,25-34
CPT108854,03-02-2026 12:28,Bangalore,Cab,gc_telecalling,BAN-Z09,mid,te,18-24
CPT119680,03-02-2026 12:30,Pune,ERickshaw,referral,PUN-Z02,low,hi,25-34
CPT117318,03-02-2026 12:36,Bangalore,Cab,organic_app,BAN-Z01,high,te,25-34
CPT105971,03-02-2026 12:36,Bangalore,Auto,organic_app,BAN-Z03,low,te,25-34
CPT108170,03-02-2026 12:37,Hyderabad,Auto,gc_telecalling,HYD-Z11,mid,kn,18-24
CPT106013,03-02-2026 12:41,Pune,ERickshaw,paid_digital,PUN-Z12,low,te,18-24
CPT103992,03-02-2026 12:41,Delhi,Auto,fos_field,DEL-Z10,low,mr,25-34
CPT102445,03-02-2026 12:41,Pune,Cab,paid_digital,PUN-Z14,low,te,25-34
CPT108505,03-02-2026 12:55,Pune,Auto,organic_app,PUN-Z11,high,en,45+
CPT113619,03-02-2026 12:56,Pune,Auto,fos_field,PUN-Z21,low,te,25-34
CPT116692,03-02-2026 13:12,Hyderabad,Auto,referral,HYD-Z14,mid,te,35-44
CPT124998,03-02-2026 13:18,Bangalore,Auto,referral,BAN-Z14,mid,kn,25-34
CPT110658,03-02-2026 13:23,Delhi,Auto,fos_field,DEL-Z15,mid,hi,35-44
CPT106324,03-02-2026 13:24,Hyderabad,Cab,fos_field,HYD-Z01,mid,hi,35-44
CPT115682,03-02-2026 13:27,Bangalore,Cab,fos_field,BAN-Z09,mid,te,18-24
CPT124579,03-02-2026 13:39,Pune,Cab,fos_field,PUN-Z02,high,hi,35-44
CPT117397,03-02-2026 13:40,Delhi,Cab,organic_app,DEL-Z19,low,kn,35-44
CPT123062,03-02-2026 13:53,Pune,ERickshaw,fos_field,PUN-Z17,mid,hi,35-44
CPT119381,03-02-2026 14:02,Pune,Auto,organic_app,PUN-Z05,low,mr,25-34
CPT116974,03-02-2026 14:05,Pune,Cab,organic_app,PUN-Z20,low,en,25-34
CPT101702,03-02-2026 14:10,Hyderabad,Cab,fos_field,HYD-Z08,mid,te,18-24
CPT123289,03-02-2026 14:17,Delhi,ERickshaw,organic_app,DEL-Z02,low,te,25-34
CPT123610,03-02-2026 14:19,Pune,Auto,referral,PUN-Z21,low,hi,25-34
CPT100563,03-02-2026 14:26,Delhi,ERickshaw,organic_app,DEL-Z07,mid,kn,35-44
CPT124253,03-02-2026 14:58,Delhi,Auto,referral,DEL-Z20,high,te,18-24
CPT115981,03-02-2026 15:19,Bangalore,Cab,fos_field,BAN-Z19,mid,te,35-44
CPT117616,03-02-2026 15:36,Delhi,ERickshaw,organic_app,DEL-Z19,low,te,35-44
CPT121640,03-02-2026 15:42,Bangalore,Cab,fos_field,BAN-Z09,low,te,35-44
CPT115272,03-02-2026 15:51,Hyderabad,Cab,fos_field,HYD-Z05,mid,mr,45+
CPT108703,03-02-2026 16:00,Delhi,Auto,organic_app,DEL-Z10,high,mr,18-24
CPT117535,03-02-2026 16:08,Delhi,ERickshaw,paid_digital,DEL-Z18,high,kn,45+
CPT102744,03-02-2026 16:16,Bangalore,ERickshaw,organic_app,BAN-Z04,high,kn,35-44
CPT116940,03-02-2026 16:28,Pune,Cab,organic_app,PUN-Z10,low,mr,25-34
CPT117825,03-02-2026 16:31,Bangalore,Auto,referral,BAN-Z06,high,en,18-24
CPT115868,03-02-2026 16:59,Bangalore,Auto,organic_app,BAN-Z17,mid,hi,35-44
CPT101965,03-02-2026 17:08,Pune,Auto,paid_digital,PUN-Z21,low,te,25-34
CPT102464,03-02-2026 17:27,Delhi,ERickshaw,organic_app,DEL-Z11,low,mr,25-34
CPT114424,03-02-2026 17:30,Bangalore,Auto,organic_app,BAN-Z06,high,kn,25-34
CPT119819,03-02-2026 17:35,Bangalore,Cab,organic_app,BAN-Z15,mid,mr,25-34
CPT118252,03-02-2026 17:43,Delhi,Auto,fos_field,DEL-Z16,low,mr,25-34
CPT123022,03-02-2026 18:13,Delhi,ERickshaw,organic_app,DEL-Z01,mid,mr,25-34
CPT115911,03-02-2026 18:23,Delhi,Auto,referral,DEL-Z21,mid,hi,18-24
CPT106625,03-02-2026 18:28,Bangalore,Cab,organic_app,BAN-Z03,mid,te,25-34
CPT118242,03-02-2026 18:29,Bangalore,Cab,fos_field,BAN-Z13,low,hi,35-44
CPT120358,03-02-2026 18:30,Bangalore,Cab,referral,BAN-Z14,low,mr,45+
CPT100021,03-02-2026 18:34,Hyderabad,Cab,paid_digital,HYD-Z09,mid,hi,18-24
CPT102195,03-02-2026 18:38,Hyderabad,Auto,referral,HYD-Z05,mid,te,35-44
CPT111518,03-02-2026 18:42,Bangalore,Cab,organic_app,BAN-Z11,low,en,35-44
CPT104779,03-02-2026 18:43,Pune,Auto,organic_app,PUN-Z08,mid,te,35-44
CPT100749,03-02-2026 18:49,Hyderabad,Auto,organic_app,HYD-Z07,low,en,18-24
CPT122083,03-02-2026 18:56,Delhi,Auto,organic_app,DEL-Z05,low,en,35-44
CPT117769,03-02-2026 19:00,Delhi,ERickshaw,paid_digital,DEL-Z22,low,kn,25-34
CPT116437,03-02-2026 19:00,Pune,Auto,organic_app,PUN-Z11,mid,mr,35-44
CPT122331,03-02-2026 19:02,Hyderabad,Cab,organic_app,HYD-Z07,low,kn,35-44
CPT111958,03-02-2026 19:04,Pune,Auto,fos_field,PUN-Z24,low,te,45+
CPT123066,03-02-2026 19:07,Hyderabad,Auto,fos_field,HYD-Z17,high,kn,35-44
CPT101462,03-02-2026 19:10,Delhi,ERickshaw,gc_telecalling,DEL-Z14,mid,mr,25-34
CPT121387,03-02-2026 19:28,Delhi,ERickshaw,fos_field,DEL-Z02,low,kn,25-34
CPT116337,03-02-2026 19:39,Pune,Auto,paid_digital,PUN-Z21,low,en,45+
CPT107132,03-02-2026 19:42,Delhi,Cab,paid_digital,DEL-Z16,low,mr,25-34
CPT100571,03-02-2026 19:59,Bangalore,Auto,referral,BAN-Z08,mid,hi,25-34
CPT104061,03-02-2026 20:01,Delhi,ERickshaw,paid_digital,DEL-Z17,mid,kn,25-34
CPT101575,03-02-2026 20:05,Delhi,ERickshaw,paid_digital,DEL-Z07,mid,en,25-34
CPT107755,03-02-2026 20:06,Hyderabad,ERickshaw,referral,HYD-Z08,mid,kn,35-44
CPT113428,03-02-2026 20:12,Bangalore,Cab,gc_telecalling,BAN-Z01,low,te,18-24
CPT124515,03-02-2026 20:16,Hyderabad,Auto,gc_telecalling,HYD-Z07,low,kn,45+
CPT110608,03-02-2026 20:34,Pune,Auto,paid_digital,PUN-Z13,mid,mr,25-34
CPT105881,03-02-2026 20:36,Bangalore,Cab,organic_app,BAN-Z17,high,hi,25-34
CPT122463,03-02-2026 20:36,Pune,Auto,fos_field,PUN-Z03,low,kn,25-34
CPT104520,03-02-2026 20:55,Bangalore,Cab,organic_app,BAN-Z20,high,hi,35-44
CPT117530,03-02-2026 20:59,Hyderabad,Cab,fos_field,HYD-Z03,high,te,35-44
CPT122579,03-02-2026 21:01,Delhi,Auto,organic_app,DEL-Z16,low,en,25-34
CPT110362,03-02-2026 21:16,Bangalore,Auto,paid_digital,BAN-Z23,high,en,25-34
CPT110758,03-02-2026 21:18,Pune,ERickshaw,paid_digital,PUN-Z01,mid,en,25-34
CPT121040,03-02-2026 21:40,Pune,Auto,organic_app,PUN-Z18,mid,mr,25-34
CPT101602,03-02-2026 21:45,Pune,Cab,fos_field,PUN-Z11,low,en,35-44
CPT111519,03-02-2026 21:58,Pune,Cab,fos_field,PUN-Z18,mid,hi,35-44
CPT120123,04-02-2026 06:00,Hyderabad,Auto,paid_digital,HYD-Z14,mid,en,35-44
CPT104908,04-02-2026 06:29,Delhi,Cab,fos_field,DEL-Z23,low,mr,25-34
CPT100194,04-02-2026 06:42,Hyderabad,Auto,referral,HYD-Z10,low,kn,25-34
CPT122329,04-02-2026 06:46,Hyderabad,Auto,fos_field,HYD-Z21,low,kn,25-34
CPT114287,04-02-2026 06:54,Bangalore,Auto,organic_app,BAN-Z19,high,en,18-24
CPT114552,04-02-2026 06:54,Pune,Cab,organic_app,PUN-Z22,low,kn,35-44
CPT105134,04-02-2026 06:57,Hyderabad,Cab,referral,HYD-Z21,low,mr,25-34
